Player_ID,MP,Starts,Min,Min/90,Goals,Shots,SoT,SoT%
2156,19,14,1256,14,0,0.21,0,0
2157,3,3,240,2.7,2,2.59,1.11,42.9
2158,2,1,82,0.9,1,1.11,1.11,100
2159,14,8,687,7.6,0,1.45,0.39,27.3
2160,17,6,597,6.6,5,3.64,1.36,37.5
2161,14,6,635,7.1,1,2.39,0.85,35.3
2162,5,5,355,3.9,1,0.77,0.51,66.7
2163,8,1,240,2.7,2,0.74,0.37,50
2164,21,21,1801,20,7,2.45,0.75,30.6
2165,22,18,1567,17.4,1,1.61,0.46,28.6
2166,10,5,516,5.7,1,0.53,0.35,66.7
2167,6,1,112,1.2,0,0,0,0
2168,1,0,7,0.1,0,0,0,0
2169,20,20,1776,19.7,7,3.15,1.22,38.7
2170,20,10,998,11.1,3,1.8,0.72,40
2171,21,21,1875,20.8,2,0.24,0.14,60
2172,1,0,1,0,0,0,0,0
2173,21,21,1889,21,0,0.76,0.19,25
2174,10,6,475,5.3,0,3.4,0.94,27.8
2175,20,20,1697,18.9,1,0.53,0.16,30
2176,12,3,276,3.1,0,0.65,0.65,100
2177,20,7,836,9.3,4,3.33,1.29,38.7
2178,2,1,34,0.4,0,0,0,0
2179,20,19,1576,17.5,9,3.14,0.97,30.9
2180,22,22,1980,22,0,0,0,0
2181,6,2,198,2.2,0,0,0,0
2182,2,0,54,0.6,0,0,0,0
2183,10,3,319,3.5,0,1.43,0.57,40
2184,21,21,1781,19.8,2,2.73,1.06,38.9
2185,17,13,972,10.8,0,0.28,0,0
2186,17,12,1093,12.1,4,2.15,0.74,34.6
2187,4,0,32,0.4,0,0,0,0
2188,21,19,1415,15.7,8,2.04,0.7,34.4
2189,14,3,424,4.7,2,1.28,0.85,66.7
2190,20,17,1468,16.3,9,2.39,1.1,46.2
2191,18,7,639,7.1,0,1.41,0.7,50
2192,13,6,573,6.4,0,0.63,0.31,50
2193,15,9,708,7.9,0,1.52,0.63,41.7
2194,17,17,1431,15.9,1,0.5,0.06,12.5
2195,15,8,834,9.3,0,0.54,0.11,20
2196,21,21,1890,21,0,0,0,0
2197,11,10,746,8.3,3,0.96,0.6,62.5
2198,17,13,1140,12.7,0,0.24,0,0
2199,18,13,1223,13.6,6,3.68,1.47,40
2200,1,0,25,0.3,0,0,0,0
2201,2,0,11,0.1,0,0,0,0
2202,3,3,192,2.1,0,0.95,0,0
2203,10,5,421,4.7,1,2.98,0.64,21.4
2204,10,9,776,8.6,1,1.05,0.58,55.6
2205,17,7,728,8.1,2,2.84,0.99,34.8
2206,3,2,194,2.2,0,2.27,0,0
2207,14,3,370,4.1,0,1.46,0.49,33.3
2208,23,14,1228,13.6,4,2.13,0.74,34.5
2209,7,1,165,1.8,0,2.78,1.11,40
2210,2,0,50,0.6,0,1.67,1.67,100
2211,9,4,356,4,0,0,0,0
2212,20,16,1239,13.8,1,2.1,0.58,27.6
2213,18,18,1559,17.3,7,1.79,0.69,38.7
2214,1,0,1,0,0,0,0,0
2215,13,13,1154,12.8,0,0,0,0
2216,18,17,1514,16.8,0,0.3,0.06,20
2217,18,15,1231,13.7,2,0.73,0.29,40
2218,16,11,926,10.3,3,2.91,0.97,33.3
2219,4,2,160,1.8,0,3.33,0.56,16.7
2220,3,0,27,0.3,0,0,0,0
2221,8,1,182,2,1,2,0.5,25
2222,13,9,754,8.4,0,0.71,0.12,16.7
2223,21,21,1873,20.8,1,1.54,0.43,28.1
2224,5,1,145,1.6,0,1.88,0,0
2225,11,10,858,9.5,2,2.95,1.26,42.9
2226,16,3,567,6.3,0,0,0,0
2227,16,14,1264,14,1,0.29,0.07,25
2228,2,0,14,0.2,0,0,0,0
2229,4,3,287,3.2,1,0.94,0.31,33.3
2230,20,20,1734,19.3,3,0.67,0.21,30.8
2231,22,19,1630,18.1,1,0.88,0.33,37.5
2232,21,21,1890,21,0,0,0,0
2233,15,10,943,10.5,0,0.86,0,0
2234,12,4,502,5.6,1,1.61,0.54,33.3
2235,18,17,1393,15.5,1,0.32,0.06,20
2236,17,13,1158,12.9,0,0.31,0.08,25
2237,16,15,1200,13.3,0,0.53,0.08,14.3
2238,19,19,1710,19,0,0,0,0
2239,17,17,1530,17,0,0.06,0,0
2240,10,5,361,4,0,1.75,0.5,28.6
2241,1,0,27,0.3,0,0,0,0
2242,1,0,21,0.2,0,0,0,0
2243,13,3,440,4.9,1,1.22,0.41,33.3
2244,20,20,1753,19.5,0,0.26,0.05,20
2245,13,3,282,3.1,1,1.61,0.97,60
2246,4,1,122,1.4,0,0,0,0
2247,22,22,1980,22,0,0,0,0
2248,20,15,1272,14.1,0,0.21,0,0
2249,1,0,1,0,0,0,0,0
2250,2,1,102,1.1,0,0.91,0,0
2251,1,0,9,0.1,0,0,0,0
2252,18,17,1428,15.9,1,0.13,0.06,50
2253,14,12,966,10.7,2,1.21,0.56,46.2
2254,11,2,287,3.2,0,0.63,0,0
2255,15,15,1350,15,0,0,0,0
2256,18,16,1264,14,4,1.29,0.36,27.8
2257,17,15,1355,15.1,1,1.19,0.26,22.2
2258,17,9,813,9,2,2,0.67,33.3
2259,16,5,709,7.9,3,2.15,1.14,52.9
2260,18,17,1503,16.7,1,0.36,0.18,50
2261,3,0,37,0.4,0,0,0,0
2262,1,0,35,0.4,0,0,0,0
2263,2,2,165,1.8,0,1.67,0,0
2264,6,1,119,1.3,0,4.62,2.31,50
2265,2,0,19,0.2,0,0,0,0
2266,3,0,41,0.5,0,0,0,0
2267,18,17,1445,16.1,0,0.5,0,0
2268,20,14,1198,13.3,4,2.93,1.28,43.6
2269,20,16,1410,15.7,2,1.08,0.32,29.4
2270,20,19,1712,19,1,0.47,0.32,66.7
2271,16,15,1115,12.4,1,1.21,0.65,53.3
2272,18,18,1620,18,0,0,0,0
2273,20,19,1794,19.9,0,0.5,0.05,10
2274,21,21,1890,21,0,0,0,0
2275,18,10,931,10.3,2,2.33,0.49,20.8
2276,12,11,824,9.2,1,0.76,0.22,28.6
2277,12,0,180,2,3,2.5,2,80
2278,2,0,17,0.2,0,0,0,0
2279,4,1,88,1,0,0,0,0
2280,19,19,1565,17.4,5,1.32,0.34,26.1
2281,21,21,1890,21,0,0,0,0
2282,21,14,1188,13.2,0,2.05,0.45,22.2
2283,16,11,1071,11.9,0,1.18,0.25,21.4
2284,12,8,537,6,2,2.17,0.83,38.5
2285,7,3,258,2.9,0,1.03,0.34,33.3
2286,3,3,270,3,0,0,0,0
2287,2,0,17,0.2,0,0,0,0
2288,12,4,486,5.4,0,1.11,0,0
2289,15,13,1147,12.7,1,0.79,0.24,30
2290,3,0,53,0.6,0,6.67,3.33,50
2291,3,3,212,2.4,0,2.92,0.83,28.6
2292,18,18,1596,17.7,3,1.07,0.23,21.1
2293,8,3,198,2.2,0,0.45,0.45,100
2294,4,2,220,2.4,0,0.83,0,0
2295,21,21,1890,21,0,0,0,0
2296,16,14,1051,11.7,3,2.91,0.85,29.4
2297,20,19,1679,18.7,0,0.43,0.11,25
2298,2,0,23,0.3,0,3.33,0,0
2299,16,11,986,11,1,1.27,0.18,14.3
2300,22,21,1953,21.7,3,0.55,0.14,25
2301,21,21,1805,20.1,0,0.15,0.05,33.3
2302,5,0,52,0.6,0,3.33,1.67,50
2303,7,2,291,3.2,0,0.31,0,0
2304,2,0,29,0.3,0,0,0,0
2305,1,0,1,0,0,0,0,0
2306,14,14,1130,12.6,0,0.08,0,0
2307,3,2,177,2,0,0.5,0,0
2308,17,13,1178,13.1,1,1.3,0.61,47.1
2309,5,3,275,3.1,0,1.29,0.32,25
2310,17,16,1431,15.9,3,2.26,1.01,44.4
2311,8,2,194,2.2,0,0.91,0,0
2312,3,0,7,0.1,0,0,0,0
2313,6,5,503,5.6,0,1.07,0,0
2314,3,3,242,2.7,1,1.48,0.37,25
2315,15,9,727,8.1,2,0.86,0.49,57.1
2316,3,3,270,3,0,0,0,0
2317,5,0,79,0.9,1,2.22,2.22,100
2318,5,5,450,5,0,0,0,0
2319,10,10,900,10,0,0,0,0
2320,1,1,90,1,0,2,1,50
2321,10,7,523,5.8,0,0.86,0.17,20
2322,20,20,1800,20,0,0,0,0
2323,20,11,1025,11.4,0,0.79,0.09,11.1
2324,14,11,987,11,0,0.82,0.27,33.3
2325,5,2,250,2.8,0,0.71,0.36,50
2326,22,20,1788,19.9,6,2.76,0.9,32.7
2327,7,5,432,4.8,0,2.5,1.46,58.3
2328,22,18,1655,18.4,1,1.03,0.33,31.6
2329,9,2,238,2.6,0,1.92,1.15,60
2330,2,0,37,0.4,1,5,2.5,50
2331,15,14,1232,13.7,0,0.15,0.07,50
2332,14,12,836,9.3,0,0.11,0,0
2333,12,3,361,4,0,0.25,0,0
2334,13,2,347,3.9,0,2.56,0.77,30
2335,2,2,180,2,0,0,0,0
2336,18,18,1527,17,0,0.24,0.06,25
2337,19,17,1529,17,2,0.76,0.24,30.8
2338,2,1,79,0.9,0,0,0,0
2339,12,6,483,5.4,0,0.56,0,0
2340,4,0,7,0.1,0,10,0,0
2341,1,1,83,0.9,0,1.11,0,0
2342,22,22,1980,22,2,0.82,0.14,16.7
2343,13,9,807,9,0,0.44,0.22,50
2344,7,6,623,6.9,0,0,0,0
2345,9,3,297,3.3,0,0.3,0,0
2346,18,13,1206,13.4,1,1.57,0.52,33.3
2347,10,5,507,5.6,0,1.43,0,0
2348,19,9,842,9.4,1,0.64,0.32,50
2349,8,1,268,3,0,0,0,0
2350,4,0,61,0.7,0,1.43,0,0
2351,3,1,87,1,0,2,0,0
2352,15,11,1063,11.8,0,0.17,0.08,50
2353,4,3,212,2.4,0,1.25,0.42,33.3
2354,10,3,318,3.5,0,0.57,0,0
2355,2,0,46,0.5,0,0,0,0
2356,5,3,273,3,0,0,0,0
2357,16,14,1144,12.7,4,1.65,0.79,47.6
2358,13,3,418,4.6,0,0.65,0.22,33.3
2359,14,10,890,9.9,4,2.32,1.01,43.5
2360,19,17,1549,17.2,1,1.69,0.23,13.8
2361,18,13,1175,13.1,0,0.38,0.08,20
2362,14,13,1181,13.1,0,0.53,0.08,14.3
2363,16,12,1000,11.1,2,2.25,0.72,32
2364,20,18,1429,15.9,7,2.2,0.88,40
2365,7,1,169,1.9,0,1.58,0.53,33.3
2366,20,20,1677,18.6,2,0.7,0.32,46.2
2367,16,5,652,7.2,5,2.64,1.53,57.9
2368,13,12,900,10,1,0.2,0.1,50
2369,1,0,31,0.3,0,0,0,0
2370,1,0,6,0.1,0,0,0,0
2371,3,1,111,1.2,0,0,0,0
2372,21,14,1278,14.2,0,1.62,0.14,8.7
2373,17,13,1148,12.8,1,1.09,0.39,35.7
2374,11,3,357,4,0,2,0.75,37.5
2375,2,1,135,1.5,0,4.67,0.67,14.3
2376,14,2,326,3.6,1,3.61,0.83,23.1
2377,14,5,673,7.5,4,1.73,0.67,38.5
2378,15,12,951,10.6,0,0.57,0.28,50
2379,14,1,264,2.9,1,3.1,0.69,22.2
2380,10,2,315,3.5,0,2,0.86,42.9
2381,19,11,1007,11.2,2,1.43,0.54,37.5
2382,1,0,34,0.4,0,0,0,0
2383,1,1,90,1,0,0,0,0
2384,17,16,1372,15.2,0,0.59,0.2,33.3
2385,15,15,1302,14.5,0,0,0,0
2386,18,16,1353,15,3,1.67,0.93,56
2387,16,16,1276,14.2,8,2.39,1.27,52.9
2388,1,0,6,0.1,0,0,0,0
2389,20,20,1777,19.7,1,0.71,0.2,28.6
2390,20,17,1493,16.6,1,0.42,0.12,28.6
2391,5,1,136,1.5,0,0,0,0
2392,9,1,173,1.9,0,0.53,0,0
2393,22,16,1359,15.1,2,1.26,0.4,31.6
2394,22,22,1980,22,1,0.18,0.09,50
2395,20,18,1562,17.4,0,0.4,0.06,14.3
2396,2,2,141,1.6,0,0,0,0
2397,15,8,695,7.7,0,0.52,0.26,50
2398,20,20,1762,19.6,1,0.41,0,0
2399,14,11,1008,11.2,3,0.89,0.18,20
2400,10,4,426,4.7,0,0.21,0,0
2401,21,21,1890,21,1,0.71,0.29,40
2402,15,15,1350,15,0,0,0,0
2403,3,0,93,1,0,1,0,0
2404,19,15,1486,16.5,5,2.48,0.79,31.7
2405,16,15,1311,14.6,2,1.78,0.62,34.6
2406,16,10,939,10.4,1,0.29,0.1,33.3
2407,16,13,1062,11.8,0,1.44,0.17,11.8
2408,12,1,252,2.8,3,4.64,2.14,46.2
2409,1,0,5,0.1,0,0,0,0
2410,13,7,753,8.4,0,0.48,0,0
2411,20,20,1800,20,0,0,0,0
2412,20,16,1281,14.2,3,2.25,0.92,40.6
2413,12,4,521,5.8,0,0.52,0.34,66.7
2414,18,18,1620,18,0,0,0,0
2415,8,2,212,2.4,0,1.67,0,0
2416,16,16,1319,14.7,9,3.2,1.84,57.4
2417,11,2,329,3.7,0,1.35,0.27,20
2418,2,2,158,1.8,1,2.78,0.56,20
2419,17,14,1107,12.3,6,2.44,1.06,43.3
2420,17,16,1416,15.7,0,0.38,0.19,50
2421,1,0,19,0.2,0,0,0,0
2422,22,22,1972,21.9,2,0.55,0.23,41.7
2423,6,3,234,2.6,0,0.38,0.38,100
2424,3,3,270,3,0,0.67,0.33,50
2425,12,5,520,5.8,1,1.55,0.69,44.4
2426,18,5,553,6.1,0,1.15,0,0
2427,10,8,691,7.7,0,0.26,0,0
2428,15,10,937,10.4,0,1.63,0.48,29.4
2429,4,1,129,1.4,1,3.57,1.43,40
2430,13,4,450,5,1,1.6,0.6,37.5
2431,19,11,879,9.8,1,1.43,0.61,42.9
2432,18,18,1612,17.9,10,3.41,1.73,50.8
2433,23,18,1588,17.6,1,1.08,0.28,26.3
2434,1,0,63,0.7,0,0,0,0
2435,21,19,1647,18.3,3,1.2,0.38,31.8
2436,15,4,469,5.2,0,0.96,0.38,40
2437,16,12,952,10.6,5,1.7,0.57,33.3
2438,21,21,1759,19.5,0,0.21,0.05,25
2439,10,6,613,6.8,0,0.44,0,0
2440,2,0,72,0.8,0,2.5,0,0
2441,2,2,143,1.6,0,1.25,0.63,50
2442,19,15,1353,15,4,2.73,1.27,46.3
2443,16,12,927,10.3,0,0.97,0.29,30
2444,19,18,1679,18.7,0,0.21,0,0
2445,17,17,1448,16.1,1,0.81,0.25,30.8
2446,2,0,34,0.4,0,10,0,0
2447,15,11,832,9.2,2,2.07,0.87,42.1
2448,16,4,512,5.7,0,0.18,0,0
2449,4,2,247,2.7,1,0.74,0.37,50
2450,19,18,1577,17.5,1,0.34,0.17,50
2451,19,17,1563,17.4,2,1.26,0.57,45.5
2452,20,20,1789,19.9,14,2.76,1.01,36.4
2453,1,0,14,0.2,0,0,0,0
2454,2,1,101,1.1,0,0,0,0
2455,17,6,645,7.2,2,3.75,0.97,25.9
2456,19,19,1402,15.6,3,1.03,0.26,25
2457,17,17,1530,17,0,0.29,0,0
2458,2,0,11,0.1,0,0,0,0
2459,19,19,1502,16.7,0,1.08,0.18,16.7
2460,1,0,3,0,0,0,0,0
2461,3,2,163,1.8,0,0.56,0,0
2462,22,22,1963,21.8,0,0.69,0.14,20
2463,5,0,68,0.8,0,0,0,0
2464,5,4,347,3.9,0,0.51,0,0
2465,18,18,1594,17.7,2,1.19,0.34,28.6
2466,8,5,390,4.3,0,0.7,0,0
2467,19,7,900,10,1,1.3,0.3,23.1
2468,8,4,384,4.3,0,0.7,0,0
2469,7,3,228,2.5,0,0,0,0
2470,19,18,1633,18.1,1,0.99,0.33,33.3
2471,18,18,1620,18,0,0,0,0
2472,11,10,945,10.5,0,0,0,0
2473,18,16,1208,13.4,2,0.67,0.22,33.3
2474,11,3,380,4.2,0,0.71,0.24,33.3
2475,16,13,1199,13.3,0,0.68,0.08,11.1
2476,22,22,1954,21.7,1,0.37,0.09,25
2477,2,2,180,2,0,0,0,0
2478,3,0,70,0.8,1,5,2.5,50
2479,16,16,1315,14.6,7,2.6,1.16,44.7
2480,22,19,1591,17.7,0,0.4,0.11,28.6
2481,7,2,216,2.4,0,2.5,1.67,66.7
2482,13,5,446,5,0,1.4,0.4,28.6
2483,1,0,7,0.1,0,0,0,0
2484,2,0,41,0.5,0,0,0,0
2485,3,2,199,2.2,0,0.91,0.45,50
2486,6,1,106,1.2,0,0,0,0
2487,18,18,1611,17.9,1,0.34,0.11,33.3
2488,17,17,1463,16.3,2,1.04,0.25,23.5
2489,14,5,404,4.5,1,1.78,0.67,37.5
2490,14,8,823,9.1,0,0.33,0.11,33.3
2491,3,3,270,3,0,0,0,0
2492,1,0,6,0.1,0,0,0,0
2493,12,11,943,10.5,0,0.29,0,0
2494,20,20,1731,19.2,6,2.34,0.73,31.1
2495,10,2,231,2.6,0,4.23,1.15,27.3
2496,22,14,1246,13.8,1,2.75,0.8,28.9
2497,19,19,1700,18.9,0,0.26,0.05,20
2498,10,9,780,8.7,0,0.46,0.11,25
2499,3,1,100,1.1,0,0.91,0.91,100
2500,6,3,300,3.3,0,0.3,0,0
2501,5,5,391,4.3,0,0.7,0,0
2502,3,0,46,0.5,0,2,2,100
2503,11,7,616,6.8,0,1.03,0,0
2504,10,0,175,1.9,0,0.53,0.53,100
2505,17,14,1220,13.6,0,0.66,0,0
2506,20,18,1490,16.6,1,1.39,0.18,13
2507,15,5,575,6.4,0,0.63,0,0
2508,1,1,45,0.5,0,0,0,0
2509,14,14,1092,12.1,0,0.5,0.08,16.7
2510,6,4,368,4.1,1,0.73,0.24,33.3
2511,18,18,1598,17.8,0,0.06,0,0
2512,7,2,206,2.3,0,0.43,0.43,100
2513,7,2,244,2.7,0,0.37,0,0
2514,20,17,1529,17,6,2.41,0.88,36.6
2515,17,17,1485,16.5,2,1.09,0.3,27.8
2516,20,14,1296,14.4,0,0.9,0.28,30.8
2517,17,15,1299,14.4,0,0.35,0.14,40
2518,22,11,1175,13.1,1,1.22,0.53,43.8
2519,12,6,501,5.6,1,1.07,0.18,16.7
2520,10,6,628,7,0,0.71,0,0
2521,6,2,171,1.9,0,1.58,0,0
2522,4,1,90,1,0,0,0,0
2523,10,4,426,4.7,2,1.49,0.64,42.9
2524,20,9,972,10.8,1,1.48,0.28,18.8
2525,19,12,1037,11.5,6,2.7,1.48,54.8
2526,1,1,61,0.7,0,1.43,0,0
2527,17,14,1251,13.9,1,0.14,0.07,50
2528,15,10,845,9.4,0,1.38,0.21,15.4
2529,19,15,1373,15.3,0,0.33,0.07,20
2530,20,20,1800,20,1,0.45,0.05,11.1
2531,6,0,141,1.6,0,1.88,0.63,33.3
2532,9,5,556,6.2,0,0.65,0.65,100
2533,12,5,476,5.3,2,2.64,0.75,28.6
2534,10,5,496,5.5,1,2.18,0.55,25
2535,8,6,436,4.8,1,1.04,0.42,40
2536,23,16,1513,16.8,3,0.95,0.42,43.8
2537,17,16,1244,13.8,0,0.22,0.14,66.7
2538,18,6,677,7.5,0,1.87,0.4,21.4
2539,20,16,1485,16.5,2,0.73,0.06,8.3
2540,22,22,1980,22,0,0,0,0
2541,2,2,180,2,0,0,0,0
2542,15,8,732,8.1,0,0.37,0.25,66.7
2543,13,8,764,8.5,0,1.06,0.12,11.1
2544,13,10,891,9.9,0,0.81,0.1,12.5
2545,1,0,19,0.2,0,0,0,0
2546,12,1,274,3,1,2.33,0.67,28.6
2547,1,0,15,0.2,0,0,0,0
2548,16,8,815,9.1,0,0.66,0.11,16.7
2549,8,2,242,2.7,0,0.37,0.37,100
2550,1,0,6,0.1,1,10,10,100
2551,3,0,18,0.2,0,0,0,0
2552,20,17,1410,15.7,3,1.59,0.45,28
2553,2,1,91,1,0,0,0,0
2554,17,8,633,7,1,2.14,0.43,20
2555,5,1,97,1.1,0,3.64,0.91,25
2556,15,8,696,7.7,0,0.13,0,0
2557,4,0,101,1.1,0,0,0,0
2558,1,1,90,1,0,0,0,0
2559,1,0,10,0.1,0,0,0,0
2560,3,1,55,0.6,0,0,0,0
2561,2,0,26,0.3,0,0,0,0
2562,15,4,435,4.8,1,1.67,0.83,50
2563,10,1,202,2.2,1,5,1.82,36.4
2564,8,7,633,7,1,0.29,0.14,50
2565,2,1,52,0.6,0,1.67,0,0
2566,21,17,1381,15.3,0,1.18,0.26,22.2
2567,15,14,1265,14.1,1,0.5,0.14,28.6
2568,12,11,953,10.6,8,3.3,1.13,34.3
2569,22,20,1844,20.5,4,2.05,0.73,35.7
2570,4,0,55,0.6,0,0,0,0
2571,15,15,1236,13.7,0,0,0,0
2572,16,10,992,11,0,0.91,0.27,30
2573,8,3,290,3.2,2,3.13,1.88,60
2574,5,2,191,2.1,1,1.9,0.48,25
2575,7,0,76,0.8,0,0,0,0
2576,1,0,8,0.1,0,0,0,0
2577,13,12,1085,12.1,1,0.74,0.17,22.2
2578,2,0,23,0.3,0,0,0,0
2579,21,21,1810,20.1,0,1.09,0.25,22.7
2580,4,1,139,1.5,0,2,0.67,33.3
2581,10,3,306,3.4,1,1.18,0.29,25
2582,11,10,793,8.8,0,0.34,0.11,33.3
2583,16,16,1402,15.6,1,0.38,0.13,33.3
2584,4,1,149,1.7,0,0.59,0.59,100
2585,8,7,609,6.8,0,0.15,0,0
2586,2,0,25,0.3,0,0,0,0
2587,22,22,1980,22,0,0,0,0
2588,16,14,1295,14.4,0,0.07,0,0
2589,22,22,1980,22,5,1.09,0.41,37.5
2590,20,19,1628,18.1,5,2.38,1.1,46.5
2591,13,6,646,7.2,0,2.08,1.11,53.3
2592,16,14,1248,13.9,0,1.01,0.07,7.1
2593,4,4,274,3,0,0.67,0.33,50
2594,15,14,1231,13.7,0,0.44,0,0
2595,2,0,5,0.1,0,0,0,0
2596,19,19,1636,18.2,1,1.04,0.38,36.8
2597,9,0,131,1.5,0,0.67,0,0
2598,15,6,747,8.3,1,2.17,0.84,38.9
2599,16,13,1142,12.7,1,2.52,0.94,37.5
2600,1,0,4,0,0,0,0,0
2601,14,11,1009,11.2,5,2.86,1.16,40.6
2602,21,21,1683,18.7,0,0.27,0,0
2603,1,0,5,0.1,0,0,0,0
2604,16,14,1173,13,2,1.31,0.46,35.3
2605,23,23,2069,23,0,0.48,0.17,36.4
2606,2,0,21,0.2,0,5,0,0
2607,19,18,1484,16.5,5,2.42,0.97,40
2608,21,13,1215,13.5,0,1.48,0.37,25
2609,21,20,1641,18.2,4,2.14,0.71,33.3
2610,16,14,1205,13.4,3,1.72,0.82,47.8
2611,22,20,1599,17.8,2,1.8,0.51,28.1
2612,16,14,1128,12.5,7,3.28,1.36,41.5
2613,14,3,353,3.9,0,2.05,0.26,12.5
2614,13,12,861,9.6,2,1.35,0.52,38.5
2615,11,6,561,6.2,4,2.42,0.81,33.3
2616,4,3,299,3.3,0,0.91,0,0
2617,1,1,90,1,0,0,0,0
2618,5,3,276,3.1,0,0.65,0.32,50
2619,2,1,95,1.1,0,0.91,0,0
2620,22,9,937,10.4,4,2.02,0.77,38.1
2621,17,14,1251,13.9,0,0.36,0,0
2622,4,3,295,3.3,0,1.21,0,0
2623,8,0,100,1.1,1,1.82,0.91,50
2624,13,7,691,7.7,1,1.43,0.52,36.4
2625,17,4,579,6.4,1,1.56,0.63,40
2626,18,4,446,5,2,1.6,0.6,37.5
2627,3,3,208,2.3,0,0.43,0,0
2628,9,8,681,7.6,0,0.66,0,0
2629,1,0,4,0,0,0,0,0
2630,17,12,1251,13.9,0,0.29,0,0
2631,8,6,552,6.1,0,0.82,0,0
2632,21,21,1786,19.8,3,1.21,0.25,20.8
2633,12,7,607,6.7,0,0.75,0,0
2634,18,16,1392,15.5,0,1.61,0.32,20
2635,4,3,200,2.2,1,2.27,0.91,40
2636,5,0,117,1.3,0,4.62,0.77,16.7
2637,5,2,198,2.2,0,0.45,0,0
2638,4,0,68,0.8,0,2.5,1.25,50
2639,6,5,418,4.6,0,0.22,0,0
2640,20,20,1788,19.9,0,0.3,0,0
2641,17,13,1192,13.2,1,0.61,0.15,25
2642,19,17,1566,17.4,0,0.11,0,0
2643,20,20,1607,17.9,8,2.12,0.89,42.1
2644,7,6,531,5.9,0,1.19,0.51,42.9
2645,19,19,1661,18.5,6,2.11,0.86,41
2646,11,2,260,2.9,2,1.38,1.03,75
2647,4,4,286,3.2,0,0.63,0,0
2648,2,1,123,1.4,0,0,0,0
2649,10,5,490,5.4,1,3.52,1.11,31.6
2650,10,7,639,7.1,0,0.14,0,0
2651,18,13,1132,12.6,0,0.95,0.24,25
2652,19,19,1594,17.7,2,1.47,0.45,30.8
2653,5,1,146,1.6,0,1.25,0.63,50
2654,15,9,746,8.3,0,2.29,0.48,21.1
2655,13,12,890,9.9,1,2.83,0.71,25
2656,5,0,122,1.4,0,0.71,0,0
2657,1,0,12,0.1,0,10,10,100
2658,15,8,670,7.4,1,2.84,0.68,23.8
2659,6,4,316,3.5,1,1.43,0.57,40
2660,15,3,485,5.4,0,2.41,0.56,23.1
2661,6,6,495,5.5,0,0.18,0,0
2662,8,4,354,3.9,1,0.77,0.26,33.3
2663,6,0,57,0.6,0,0,0,0
2664,1,0,1,0,0,0,0,0
2665,16,14,1217,13.5,0,0.3,0,0
2666,18,11,898,10,0,2.8,0.5,17.9
2667,15,15,1350,15,0,0,0,0
2668,4,0,55,0.6,0,1.67,1.67,100
2669,1,0,62,0.7,0,0,0,0
2670,1,1,59,0.7,0,0,0,0
2671,12,6,564,6.3,1,4.29,1.27,29.6
2672,21,16,1314,14.6,3,2.4,0.96,40
2673,9,4,406,4.5,0,0.89,0.44,50
2674,14,13,1081,12,0,1.25,0.25,20
2675,9,4,464,5.2,1,3.08,0.77,25
2676,12,5,511,5.7,0,1.93,0.35,18.2
2677,3,2,154,1.7,0,0,0,0
2678,18,16,1214,13.5,3,1.93,0.59,30.8
2679,9,1,222,2.5,1,1.6,1.2,75
2680,1,1,90,1,0,2,1,50
2681,15,15,1274,14.2,1,0.77,0.21,27.3
2682,1,0,74,0.8,0,0,0,0
2683,16,14,1257,14,1,0.29,0.07,25
2684,19,18,1601,17.8,1,0.28,0.11,40
2685,2,0,32,0.4,0,5,2.5,50
2686,1,0,8,0.1,0,0,0,0
2687,20,20,1684,18.7,8,2.73,0.86,31.4
2688,16,7,703,7.8,1,1.03,0.26,25
2689,20,17,1326,14.7,2,1.16,0.48,41.2
